,Problem,Efficacy,Iterations,Elapsed Time
309,24x40_Chandrasekharan_Rajagopalan(1989)[Dataset-6].txt,0.42580645161290315,5001,3407.420220375061
310,24x40_Chandrasekharan_Rajagopalan(1989)[Dataset-6].txt,0.4150943396226415,5001,3376.5564379692078
311,24x40_Chandrasekharan_Rajagopalan(1989)[Dataset-6].txt,0.42948717948717957,5001,3364.408507823944
312,24x40_Chandrasekharan_Rajagopalan(1989)[Dataset-6].txt,0.4125874125874126,5001,3398.2591528892517
313,24x40_Chandrasekharan_Rajagopalan(1989)[Dataset-6].txt,0.4150943396226415,4658,3143.2593171596527
314,24x40_Chandrasekharan_Rajagopalan(1989)[Dataset-6].txt,0.4090909090909091,5001,3355.13174366951
315,24x40_Chandrasekharan_Rajagopalan(1989)[Dataset-6].txt,0.4358974358974359,5001,3377.931092262268
316,24x40_Chandrasekharan_Rajagopalan(1989)[Dataset-6].txt,0.4152046783625731,5001,3390.263432264328
317,30x50_Stanfel(1985)[Figure-6].txt,0.43438914027149317,10001,12485.387845754623
318,30x50_Stanfel(1985)[Figure-6].txt,0.41791044776119396,6754,8493.69856929779
319,30x50_Stanfel(1985)[Figure-6].txt,0.4158415841584158,7912,9924.076362848282
320,30x50_Stanfel(1985)[Figure-6].txt,0.4455958549222798,10001,12595.56338429451
321,30x50_Stanfel(1985)[Figure-6].txt,0.38990825688073394,5524,6917.074848413467
322,30x50_Stanfel(1985)[Figure-6].txt,0.42857142857142855,9355,11738.121879339218
323,30x50_Stanfel(1985)[Figure-6].txt,0.41545893719806765,6225,7855.503733634949
324,30x50_Stanfel(1985)[Figure-6].txt,0.4134615384615385,5749,7322.785131692886
325,30x50_Stanfel(1985)[Figure-6].txt,0.43684210526315786,10001,12596.163057804108
326,30x50_Stanfel(1985)[Figure-6].txt,0.4362745098039215,8304,10520.136851072311
327,30x90_King_Nakornchai(1982).txt,0.4081632653061224,9121,19172.956575870514
328,30x90_King_Nakornchai(1982).txt,0.3984575835475579,5764,12101.724316835403
